example_id                                                                         | status | run_time        |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:2:2:1]     | passed | 0.032 seconds   |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:2:2:2]     | passed | 0.03111 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:3]         | passed | 0.06336 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:4]         | passed | 0.03299 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:5]         | passed | 0.03531 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:6:1]       | passed | 0.02629 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:6:2]       | passed | 0.03129 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:7:1]       | passed | 0.02873 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:7:2]       | passed | 0.02916 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:1:1]     | passed | 0.02429 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:1:2]     | passed | 0.02475 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:1:3]     | passed | 0.0328 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:2:1]     | passed | 0.0293 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:2:2]     | passed | 0.02861 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:1:2:3]     | passed | 0.0306 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:2:1]       | passed | 0.03579 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:2:2]       | passed | 0.02762 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:2:3]       | passed | 0.03516 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:3]         | passed | 0.03572 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:4]         | passed | 0.03876 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:5]         | passed | 0.03656 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:6:1]       | passed | 0.02723 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:6:2]       | passed | 0.02604 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:7:1]       | passed | 0.02695 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:11:7:2]       | passed | 0.02533 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:1:1]   | passed | 0.03099 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:1:2]   | passed | 0.03395 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:1:3]   | passed | 0.03679 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:2:1]   | passed | 0.02976 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:2:2]   | passed | 0.02527 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:2:3]   | passed | 0.03078 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:3:1]   | passed | 0.02797 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:3:2]   | passed | 0.02738 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:1:3:3]   | passed | 0.03597 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:1:1]   | passed | 0.02424 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:1:2]   | passed | 0.02522 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:1:3]   | passed | 0.02425 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:2:1]   | passed | 0.02488 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:2:2]   | passed | 0.02832 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:2:3]   | passed | 0.03814 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:3:1]   | passed | 0.03198 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:3:2]   | passed | 0.03367 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:1:2:3:3]   | passed | 0.03346 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:1]     | passed | 0.02937 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:2:1]   | passed | 0.02945 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:2:2]   | passed | 0.02523 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:2:3]   | passed | 0.02559 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:3:1]   | passed | 0.02593 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:3:2]   | passed | 0.02803 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:3:3]   | passed | 0.02852 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:4:1]   | passed | 0.02359 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:4:2]   | passed | 0.03161 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:1:4:3]   | passed | 0.0365 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:2:1]     | passed | 0.0232 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:12:2:2:2]     | passed | 0.0208 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:1:1]                 | passed | 0.0333 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:1:2]                 | passed | 0.02904 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:1:3]                 | passed | 0.02923 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:2:1]                 | passed | 0.02899 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:2:2]                 | passed | 0.02999 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:2:3]                 | passed | 0.02958 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:1:1]               | passed | 0.03333 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:1:2]               | passed | 0.02989 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:1:3]               | passed | 0.02908 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:2:1]               | passed | 0.0342 seconds  |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:2:2]               | passed | 0.02913 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:2:3:2:3]               | passed | 0.02829 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:3]                     | passed | 0.04047 seconds |
./spec/app/controllers/user_settings_controller_spec.rb[1:1:4]                     | passed | 0.67736 seconds |
